PurchaseOrderID,RevisionNumber,Status,EmployeeID,VendorID,ShipMethodID,OrderDate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue,ModifiedDate
220,1,4,260,1684,5,16-09-06 0:00,25-09-06 0:00,65240.175,5219.214,1631.0044,72090.3934,25-09-06 0:00
221,1,4,250,1534,5,17-09-06 0:00,26-09-06 0:00,534.807,42.7846,13.3702,590.9618,26-09-06 0:00
222,1,4,254,1614,5,17-09-06 0:00,26-09-06 0:00,273.0735,21.8459,6.8268,301.7462,26-09-06 0:00
223,1,4,257,1588,5,17-09-06 0:00,26-09-06 0:00,40471.2,3237.696,1011.78,44720.676,26-09-06 0:00
224,1,3,261,1622,5,17-09-06 0:00,26-09-06 0:00,278.523,22.2818,6.9631,307.7679,26-09-06 0:00
225,1,4,251,1632,5,25-09-06 0:00,04-10-06 0:00,62092.8,4967.424,1552.32,68612.544,04-10-06 0:00
226,1,4,253,1608,5,25-09-06 0:00,04-10-06 0:00,5948.25,475.86,148.7063,6572.8163,04-10-06 0:00
227,2,4,255,1576,5,25-09-06 0:00,04-10-06 0:00,91117.95,7289.436,2277.9488,100685.3348,04-10-06 0:00
228,1,4,256,1590,1,25-09-06 0:00,04-10-06 0:00,525,42,13.125,580.125,04-10-06 0:00
229,1,4,259,1514,5,25-09-06 0:00,04-10-06 0:00,2003.6835,160.2947,50.0921,2214.0703,04-10-06 0:00
230,1,4,260,1498,4,25-09-06 0:00,04-10-06 0:00,26455.275,2116.422,661.3819,29233.0789,04-10-06 0:00
231,1,4,258,1674,2,25-09-06 0:00,04-10-06 0:00,944.37,75.5496,23.6093,1043.5289,04-10-06 0:00
232,1,4,254,1652,4,25-09-06 0:00,04-10-06 0:00,44594.55,3567.564,1114.8638,49276.9778,04-10-06 0:00
233,1,4,257,1578,5,29-09-06 0:00,08-10-06 0:00,26720.925,2137.674,668.0231,29526.6221,08-10-06 0:00
234,1,3,261,1538,5,29-09-06 0:00,08-10-06 0:00,37843.575,3027.486,946.0894,41817.1504,08-10-06 0:00
235,1,4,251,1556,4,29-09-06 0:00,08-10-06 0:00,25531.275,2042.502,638.2819,28212.0589,08-10-06 0:00
236,1,4,253,1554,4,29-09-06 0:00,08-10-06 0:00,482.517,38.6014,12.0629,533.1813,08-10-06 0:00
237,1,4,255,1688,4,07-10-06 0:00,16-10-06 0:00,125.748,10.0598,3.1437,138.9515,16-10-06 0:00
238,1,4,256,1580,5,07-10-06 0:00,16-10-06 0:00,150.7905,12.0632,3.7698,166.6235,16-10-06 0:00
239,1,4,252,1496,4,07-10-06 0:00,16-10-06 0:00,602.028,48.1622,15.0507,665.2409,16-10-06 0:00
240,1,4,260,1494,2,07-10-06 0:00,16-10-06 0:00,8847.3,707.784,221.1825,9776.2665,16-10-06 0:00
241,1,4,258,1650,5,23-10-06 0:00,01-11-06 0:00,171.0765,13.6861,4.2769,189.0395,01-11-06 0:00
242,1,4,254,1654,4,23-10-06 0:00,01-11-06 0:00,20397.3,1631.784,509.9325,22539.0165,01-11-06 0:00
243,1,4,257,1664,3,23-10-06 0:00,01-11-06 0:00,14628.075,1170.246,365.7019,16164.0229,01-11-06 0:00
244,1,3,261,1678,3,23-10-06 0:00,01-11-06 0:00,33350.625,2668.05,833.7656,36852.4406,01-11-06 0:00
245,2,4,250,1616,4,23-10-06 0:00,01-11-06 0:00,475.6815,38.0545,11.892,525.628,01-11-06 0:00
246,1,4,253,1492,5,23-10-06 0:00,01-11-06 0:00,564.1965,45.1357,14.1049,623.4371,01-11-06 0:00
247,1,4,255,1602,5,23-10-06 0:00,01-11-06 0:00,1796.0355,143.6828,44.9009,1984.6192,01-11-06 0:00
248,2,4,256,1540,4,23-10-06 0:00,01-11-06 0:00,665.028,53.2022,16.6257,734.8559,01-11-06 0:00
249,1,4,259,1628,5,23-10-06 0:00,01-11-06 0:00,34644.225,2771.538,866.1056,38281.8686,01-11-06 0:00
250,1,4,260,1604,4,23-10-06 0:00,01-11-06 0:00,1839.5055,147.1604,45.9876,2032.6535,01-11-06 0:00
251,1,4,258,1690,5,23-10-06 0:00,01-11-06 0:00,146.286,11.7029,3.6572,161.6461,01-11-06 0:00
252,1,4,254,1566,5,23-10-06 0:00,01-11-06 0:00,102.564,8.2051,2.5641,113.3332,01-11-06 0:00
253,1,4,252,1698,5,23-10-06 0:00,01-11-06 0:00,150.7905,12.0632,3.7698,166.6235,01-11-06 0:00
254,2,3,261,1560,5,23-10-06 0:00,01-11-06 0:00,13669.425,1093.554,341.7356,15104.7146,01-11-06 0:00
255,1,4,251,1692,5,23-10-06 0:00,01-11-06 0:00,2934.54,234.7632,73.3635,3242.6667,01-11-06 0:00
256,1,4,253,1696,2,23-10-06 0:00,01-11-06 0:00,50860.425,4068.834,1271.5106,56200.7696,01-11-06 0:00
257,1,4,255,1504,1,03-11-06 0:00,12-11-06 0:00,551.88,44.1504,13.797,609.8274,12-11-06 0:00
258,1,4,256,1544,1,03-11-06 0:00,12-11-06 0:00,6987.75,559.02,174.6938,7721.4638,12-11-06 0:00
259,1,4,259,1530,2,03-11-06 0:00,12-11-06 0:00,28072.275,2245.782,701.8069,31019.8639,12-11-06 0:00
260,1,4,260,1508,1,03-11-06 0:00,12-11-06 0:00,37312.275,2984.982,932.8069,41230.0639,12-11-06 0:00
261,1,4,258,1694,1,12-11-06 0:00,21-11-06 0:00,3407.25,272.58,85.1813,3765.0113,21-11-06 0:00
262,4,4,254,1624,2,12-11-06 0:00,21-11-06 0:00,28297.5,2263.8,707.4375,31268.7375,21-11-06 0:00
263,1,4,257,1548,2,12-11-06 0:00,21-11-06 0:00,59.9445,4.7956,1.4986,66.2387,21-11-06 0:00
264,1,3,261,1598,4,12-11-06 0:00,21-11-06 0:00,240.723,19.2578,6.0181,265.9989,21-11-06 0:00
265,1,4,251,1658,5,18-11-06 0:00,27-11-06 0:00,43878.45,3510.276,1096.9613,48485.6873,27-11-06 0:00
266,1,4,253,1536,4,18-11-06 0:00,27-11-06 0:00,475.209,38.0167,11.8802,525.1059,27-11-06 0:00
267,1,4,255,1568,5,18-11-06 0:00,27-11-06 0:00,5757.675,460.614,143.9419,6362.2309,27-11-06 0:00
268,1,4,256,1648,5,18-11-06 0:00,27-11-06 0:00,142.4115,11.3929,3.5603,157.3647,27-11-06 0:00
269,1,4,259,1646,2,18-11-06 0:00,27-11-06 0:00,48030.675,3842.454,1200.7669,53073.8959,27-11-06 0:00
270,1,4,260,1672,4,18-11-06 0:00,27-11-06 0:00,22516.725,1801.338,562.9181,24880.9811,27-11-06 0:00
271,2,4,258,1600,1,18-11-06 0:00,27-11-06 0:00,1276.275,102.102,31.9069,1410.2839,27-11-06 0:00
272,1,4,254,1522,1,18-11-06 0:00,27-11-06 0:00,2003.925,160.314,50.0981,2214.3371,27-11-06 0:00
273,1,4,257,1570,4,18-11-06 0:00,27-11-06 0:00,22516.725,1801.338,562.9181,24880.9811,27-11-06 0:00
274,1,3,261,1516,1,18-11-06 0:00,27-11-06 0:00,454.86,36.3888,11.3715,502.6203,27-11-06 0:00
275,1,4,251,1506,5,18-11-06 0:00,27-11-06 0:00,43878.45,3510.276,1096.9613,48485.6873,27-11-06 0:00
276,1,4,253,1626,2,18-11-06 0:00,27-11-06 0:00,7132.125,570.57,178.3031,7880.9981,27-11-06 0:00
277,3,4,252,1542,2,18-11-06 0:00,27-11-06 0:00,28343.7,2267.496,708.5925,31319.7885,27-11-06 0:00
278,1,4,256,1610,4,18-11-06 0:00,27-11-06 0:00,22516.725,1801.338,562.9181,24880.9811,27-11-06 0:00
279,1,4,259,1638,5,18-11-06 0:00,27-11-06 0:00,34644.225,2771.538,866.1056,38281.8686,27-11-06 0:00
280,1,4,260,1582,4,18-11-06 0:00,27-11-06 0:00,371.2275,29.6982,9.2807,410.2064,27-11-06 0:00
281,1,4,258,1510,5,12-03-07 0:00,21-03-07 0:00,143.0415,11.4433,3.576,158.0608,21-03-07 0:00
282,1,4,254,1526,2,12-03-07 0:00,21-03-07 0:00,28199.325,2255.946,704.9831,31160.2541,21-03-07 0:00
283,1,4,257,1644,1,12-03-07 0:00,21-03-07 0:00,3713.325,297.066,92.8331,4103.2241,21-03-07 0:00
284,2,3,261,1680,5,12-03-07 0:00,21-03-07 0:00,43878.45,3510.276,1096.9613,48485.6873,21-03-07 0:00
285,1,4,251,1584,5,12-03-07 0:00,21-03-07 0:00,2979.27,238.3416,74.4818,3292.0934,21-03-07 0:00
286,1,4,253,1620,5,12-03-07 0:00,21-03-07 0:00,5711.475,456.918,142.7869,6311.1799,21-03-07 0:00
287,1,4,255,1666,4,12-03-07 0:00,21-03-07 0:00,347.445,27.7956,8.6861,383.9267,21-03-07 0:00
288,1,4,252,1592,2,12-03-07 0:00,21-03-07 0:00,97.965,7.8372,2.4491,108.2513,21-03-07 0:00
289,1,4,259,1618,4,17-03-07 0:00,26-03-07 0:00,114.471,9.1577,2.8618,126.4905,26-03-07 0:00
290,2,4,260,1612,4,17-03-07 0:00,26-03-07 0:00,132.6465,10.6117,3.3162,146.5744,26-03-07 0:00
291,1,4,258,1586,5,17-03-07 0:00,26-03-07 0:00,43878.45,3510.276,1096.9613,48485.6873,26-03-07 0:00
292,1,4,250,1500,1,17-03-07 0:00,26-03-07 0:00,418.95,33.516,10.4738,462.9398,26-03-07 0:00
293,1,4,257,1656,4,17-03-07 0:00,26-03-07 0:00,389.655,31.1724,9.7414,430.5688,26-03-07 0:00
294,1,3,261,1572,1,17-03-07 0:00,26-03-07 0:00,461.79,36.9432,11.5448,510.278,26-03-07 0:00
295,1,4,251,1562,4,17-03-07 0:00,26-03-07 0:00,982.4535,78.5963,24.5613,1085.6111,26-03-07 0:00
296,1,4,253,1662,2,17-03-07 0:00,26-03-07 0:00,37.0755,2.966,0.9269,40.9684,26-03-07 0:00
297,2,4,255,1682,4,07-05-07 0:00,16-05-07 0:00,21558.075,1724.646,538.9519,23821.6729,16-05-07 0:00
298,1,4,256,1686,5,07-05-07 0:00,16-05-07 0:00,688.8735,55.1099,17.2218,761.2052,16-05-07 0:00
299,1,4,259,1684,4,07-05-07 0:00,16-05-07 0:00,20980.575,1678.446,524.5144,23183.5354,16-05-07 0:00
300,1,4,260,1534,4,07-05-07 0:00,16-05-07 0:00,372.645,29.8116,9.3161,411.7727,16-05-07 0:00
301,1,4,258,1614,4,14-05-07 0:00,23-05-07 0:00,260.4735,20.8379,6.5118,287.8232,23-05-07 0:00
302,1,4,254,1588,5,14-05-07 0:00,23-05-07 0:00,40471.2,3237.696,1011.78,44720.676,23-05-07 0:00
303,2,4,257,1622,5,14-05-07 0:00,23-05-07 0:00,414.855,33.1884,10.3714,458.4148,23-05-07 0:00
304,1,3,261,1632,5,14-05-07 0:00,23-05-07 0:00,38421.075,3073.686,960.5269,42455.2879,23-05-07 0:00
305,1,4,251,1608,5,26-05-07 0:00,04-06-07 0:00,5948.25,475.86,148.7063,6572.8163,04-06-07 0:00
306,1,4,253,1576,5,26-05-07 0:00,04-06-07 0:00,91117.95,7289.436,2277.9488,100685.3348,04-06-07 0:00
307,1,4,255,1590,1,26-05-07 0:00,04-06-07 0:00,525,42,13.125,580.125,04-06-07 0:00
308,1,4,256,1514,5,26-05-07 0:00,04-06-07 0:00,2003.6835,160.2947,50.0921,2214.0703,04-06-07 0:00
309,1,4,259,1498,4,26-05-07 0:00,04-06-07 0:00,26455.275,2116.422,661.3819,29233.0789,04-06-07 0:00
310,1,4,250,1674,2,26-05-07 0:00,04-06-07 0:00,944.37,75.5496,23.6093,1043.5289,04-06-07 0:00
311,1,4,258,1652,1,26-05-07 0:00,04-06-07 0:00,6993.525,559.482,174.8381,7727.8451,04-06-07 0:00
312,1,4,254,1578,3,26-05-07 0:00,04-06-07 0:00,36122.625,2889.81,903.0656,39915.5006,04-06-07 0:00
313,1,4,257,1538,5,26-05-07 0:00,04-06-07 0:00,37843.575,3027.486,946.0894,41817.1504,04-06-07 0:00
314,1,3,261,1556,4,26-05-07 0:00,04-06-07 0:00,25531.275,2042.502,638.2819,28212.0589,04-06-07 0:00
315,1,4,251,1554,4,26-05-07 0:00,04-06-07 0:00,111.069,8.8855,2.7767,122.7312,04-06-07 0:00
316,1,4,253,1688,4,26-05-07 0:00,04-06-07 0:00,125.748,10.0598,3.1437,138.9515,04-06-07 0:00
317,1,4,255,1580,5,26-05-07 0:00,04-06-07 0:00,150.7905,12.0632,3.7698,166.6235,04-06-07 0:00
318,1,4,256,1496,4,26-05-07 0:00,04-06-07 0:00,235.9035,18.8723,5.8976,260.6734,04-06-07 0:00
319,1,4,259,1494,2,26-05-07 0:00,04-06-07 0:00,8847.3,707.784,221.1825,9776.2665,04-06-07 0:00
320,1,4,260,1650,5,26-05-07 0:00,04-06-07 0:00,171.0765,13.6861,4.2769,189.0395,04-06-07 0:00
321,1,4,250,1654,4,27-05-07 0:00,05-06-07 0:00,20397.3,1631.784,509.9325,22539.0165,05-06-07 0:00
322,4,4,254,1664,3,27-05-07 0:00,05-06-07 0:00,14628.075,1170.246,365.7019,16164.0229,05-06-07 0:00
323,1,4,257,1678,4,27-05-07 0:00,05-06-07 0:00,25334.925,2026.794,633.3731,27995.0921,05-06-07 0:00
324,2,3,261,1616,5,27-05-07 0:00,05-06-07 0:00,278.523,22.2818,6.9631,307.7679,05-06-07 0:00
325,1,4,251,1492,4,27-05-07 0:00,05-06-07 0:00,1497.51,119.8008,37.4378,1654.7486,05-06-07 0:00
326,1,4,253,1602,5,27-05-07 0:00,05-06-07 0:00,1796.0355,143.6828,44.9009,1984.6192,05-06-07 0:00
327,1,4,255,1540,4,27-05-07 0:00,05-06-07 0:00,738.99,59.1192,18.4748,816.584,05-06-07 0:00
328,3,4,256,1628,5,27-05-07 0:00,05-06-07 0:00,34644.225,2771.538,866.1056,38281.8686,05-06-07 0:00
329,1,4,259,1604,4,27-05-07 0:00,05-06-07 0:00,1839.5055,147.1604,45.9876,2032.6535,05-06-07 0:00
330,2,4,260,1690,5,27-05-07 0:00,05-06-07 0:00,146.286,11.7029,3.6572,161.6461,05-06-07 0:00
331,1,4,258,1566,5,27-05-07 0:00,05-06-07 0:00,102.564,8.2051,2.5641,113.3332,05-06-07 0:00
332,1,4,254,1698,5,27-05-07 0:00,05-06-07 0:00,150.7905,12.0632,3.7698,166.6235,05-06-07 0:00
333,1,4,257,1560,5,27-05-07 0:00,05-06-07 0:00,13669.425,1093.554,341.7356,15104.7146,05-06-07 0:00
334,1,3,261,1692,5,27-05-07 0:00,05-06-07 0:00,6444.9,515.592,161.1225,7121.6145,05-06-07 0:00
335,3,4,251,1696,2,27-05-07 0:00,05-06-07 0:00,152581.275,12206.502,3814.5319,168602.3089,05-06-07 0:00
336,2,4,253,1504,1,27-05-07 0:00,05-06-07 0:00,551.88,44.1504,13.797,609.8274,05-06-07 0:00
337,1,4,255,1544,1,10-06-07 0:00,19-06-07 0:00,6987.75,559.02,174.6938,7721.4638,19-06-07 0:00
338,1,4,256,1530,2,10-06-07 0:00,19-06-07 0:00,28072.275,2245.782,701.8069,31019.8639,19-06-07 0:00
339,1,4,252,1508,1,10-06-07 0:00,19-06-07 0:00,37312.275,2984.982,932.8069,41230.0639,19-06-07 0:00
340,1,4,260,1694,1,10-06-07 0:00,19-06-07 0:00,7623,609.84,190.575,8423.415,19-06-07 0:00
341,1,4,258,1624,2,10-06-07 0:00,19-06-07 0:00,28297.5,2263.8,707.4375,31268.7375,19-06-07 0:00
342,1,4,254,1548,2,10-06-07 0:00,19-06-07 0:00,59.9445,4.7956,1.4986,66.2387,19-06-07 0:00
343,1,4,257,1598,4,10-06-07 0:00,19-06-07 0:00,358.155,28.6524,8.9539,395.7613,19-06-07 0:00
344,1,3,261,1658,5,10-06-07 0:00,19-06-07 0:00,43878.45,3510.276,1096.9613,48485.6873,19-06-07 0:00
345,1,4,250,1536,5,15-06-07 0:00,24-06-07 0:00,414.918,33.1934,10.373,458.4844,24-06-07 0:00
346,1,4,253,1568,2,15-06-07 0:00,24-06-07 0:00,29989.575,2399.166,749.7394,33138.4804,24-06-07 0:00
347,1,4,255,1648,5,15-06-07 0:00,24-06-07 0:00,142.4115,11.3929,3.5603,157.3647,24-06-07 0:00
348,1,4,256,1646,2,15-06-07 0:00,24-06-07 0:00,48030.675,3842.454,1200.7669,53073.8959,24-06-07 0:00
349,1,4,259,1672,4,23-06-07 0:00,02-07-07 0:00,693.5985,55.4879,17.34,766.4264,02-07-07 0:00
350,1,4,260,1600,1,23-06-07 0:00,02-07-07 0:00,1276.275,102.102,31.9069,1410.2839,02-07-07 0:00
351,1,4,258,1522,1,23-06-07 0:00,02-07-07 0:00,2003.925,160.314,50.0981,2214.3371,02-07-07 0:00
352,1,4,254,1570,2,23-06-07 0:00,02-07-07 0:00,28343.7,2267.496,708.5925,31319.7885,02-07-07 0:00
353,1,4,252,1516,1,23-06-07 0:00,02-07-07 0:00,454.86,36.3888,11.3715,502.6203,02-07-07 0:00
354,1,3,261,1506,5,23-06-07 0:00,02-07-07 0:00,43878.45,3510.276,1096.9613,48485.6873,02-07-07 0:00
355,1,4,251,1626,2,23-06-07 0:00,02-07-07 0:00,7132.125,570.57,178.3031,7880.9981,02-07-07 0:00
356,1,4,253,1542,2,23-06-07 0:00,02-07-07 0:00,28343.7,2267.496,708.5925,31319.7885,02-07-07 0:00
357,1,4,255,1610,4,23-06-07 0:00,02-07-07 0:00,22516.725,1801.338,562.9181,24880.9811,02-07-07 0:00
358,1,4,256,1638,5,23-06-07 0:00,02-07-07 0:00,34644.225,2771.538,866.1056,38281.8686,02-07-07 0:00
359,1,4,259,1582,4,23-06-07 0:00,02-07-07 0:00,117.369,9.3895,2.9342,129.6927,02-07-07 0:00
360,1,4,260,1510,5,23-06-07 0:00,02-07-07 0:00,143.0415,11.4433,3.576,158.0608,02-07-07 0:00
361,1,4,258,1526,2,23-06-07 0:00,02-07-07 0:00,28199.325,2255.946,704.9831,31160.2541,02-07-07 0:00
362,1,4,254,1644,1,23-06-07 0:00,02-07-07 0:00,3713.325,297.066,92.8331,4103.2241,02-07-07 0:00
363,1,4,257,1680,4,23-06-07 0:00,02-07-07 0:00,19952.625,1596.21,498.8156,22047.6506,02-07-07 0:00
364,1,3,261,1584,5,23-06-07 0:00,02-07-07 0:00,6540.66,523.2528,163.5165,7227.4293,02-07-07 0:00
365,1,4,251,1620,5,24-06-07 0:00,03-07-07 0:00,5711.475,456.918,142.7869,6311.1799,03-07-07 0:00
366,1,4,253,1666,5,24-06-07 0:00,03-07-07 0:00,566.0865,45.2869,14.1522,625.5256,03-07-07 0:00
367,1,4,255,1592,2,24-06-07 0:00,03-07-07 0:00,97.965,7.8372,2.4491,108.2513,03-07-07 0:00
368,1,4,256,1618,4,24-06-07 0:00,03-07-07 0:00,114.471,9.1577,2.8618,126.4905,03-07-07 0:00
369,1,4,259,1612,4,24-06-07 0:00,03-07-07 0:00,132.6465,10.6117,3.3162,146.5744,03-07-07 0:00
370,1,4,260,1586,5,24-06-07 0:00,03-07-07 0:00,43878.45,3510.276,1096.9613,48485.6873,03-07-07 0:00
371,1,4,258,1500,1,24-06-07 0:00,03-07-07 0:00,418.95,33.516,10.4738,462.9398,03-07-07 0:00
372,1,4,254,1656,4,24-06-07 0:00,03-07-07 0:00,240.723,19.2578,6.0181,265.9989,03-07-07 0:00
373,1,4,257,1572,1,24-06-07 0:00,03-07-07 0:00,461.79,36.9432,11.5448,510.278,03-07-07 0:00
374,1,3,261,1562,4,24-06-07 0:00,03-07-07 0:00,253.323,20.2658,6.3331,279.9219,03-07-07 0:00
375,1,4,251,1662,2,24-06-07 0:00,03-07-07 0:00,37.0755,2.966,0.9269,40.9684,03-07-07 0:00
376,1,4,253,1682,4,24-06-07 0:00,03-07-07 0:00,21558.075,1724.646,538.9519,23821.6729,03-07-07 0:00
377,2,4,252,1686,4,24-06-07 0:00,03-07-07 0:00,260.4735,20.8379,6.5118,287.8232,03-07-07 0:00
378,1,4,256,1684,5,24-06-07 0:00,03-07-07 0:00,86220.75,6897.66,2155.5188,95273.9288,03-07-07 0:00
379,1,4,259,1534,4,24-06-07 0:00,03-07-07 0:00,465.2865,37.2229,11.6322,514.1416,03-07-07 0:00
380,1,4,260,1614,5,24-06-07 0:00,03-07-07 0:00,428.4,34.272,10.71,473.382,03-07-07 0:00
381,1,4,258,1588,5,30-06-07 0:00,09-07-07 0:00,40471.2,3237.696,1011.78,44720.676,09-07-07 0:00
382,1,4,254,1622,5,30-06-07 0:00,09-07-07 0:00,272.4435,21.7955,6.8111,301.0501,09-07-07 0:00
383,1,4,257,1632,4,30-06-07 0:00,09-07-07 0:00,23671.725,1893.738,591.7931,26157.2561,09-07-07 0:00
384,1,3,261,1608,5,30-06-07 0:00,09-07-07 0:00,5948.25,475.86,148.7063,6572.8163,09-07-07 0:00
385,1,4,251,1576,5,30-06-07 0:00,09-07-07 0:00,91117.95,7289.436,2277.9488,100685.3348,09-07-07 0:00
386,1,4,253,1590,1,30-06-07 0:00,09-07-07 0:00,525,42,13.125,580.125,09-07-07 0:00
387,1,4,255,1514,5,30-06-07 0:00,09-07-07 0:00,2003.6835,160.2947,50.0921,2214.0703,09-07-07 0:00
388,1,4,252,1498,4,30-06-07 0:00,09-07-07 0:00,26455.275,2116.422,661.3819,29233.0789,09-07-07 0:00
389,1,4,259,1674,2,30-06-07 0:00,09-07-07 0:00,944.37,75.5496,23.6093,1043.5289,09-07-07 0:00
390,1,4,260,1652,4,30-06-07 0:00,09-07-07 0:00,48186.6,3854.928,1204.665,53246.193,09-07-07 0:00
391,1,4,258,1578,5,30-06-07 0:00,09-07-07 0:00,26720.925,2137.674,668.0231,29526.6221,09-07-07 0:00
392,1,4,250,1538,5,30-06-07 0:00,09-07-07 0:00,37843.575,3027.486,946.0894,41817.1504,09-07-07 0:00
393,1,4,257,1556,4,13-07-07 0:00,22-07-07 0:00,25531.275,2042.502,638.2819,28212.0589,22-07-07 0:00
394,1,3,261,1554,5,13-07-07 0:00,22-07-07 0:00,278.838,22.307,6.971,308.116,22-07-07 0:00
395,1,4,251,1688,4,13-07-07 0:00,22-07-07 0:00,125.748,10.0598,3.1437,138.9515,22-07-07 0:00
396,1,4,253,1580,5,13-07-07 0:00,22-07-07 0:00,150.7905,12.0632,3.7698,166.6235,22-07-07 0:00
397,1,4,255,1496,5,27-07-07 0:00,05-08-07 0:00,839.79,67.1832,20.9948,927.968,05-08-07 0:00
398,1,4,256,1494,2,27-07-07 0:00,05-08-07 0:00,8847.3,707.784,221.1825,9776.2665,05-08-07 0:00
399,1,4,259,1650,5,27-07-07 0:00,05-08-07 0:00,171.0765,13.6861,4.2769,189.0395,05-08-07 0:00
400,1,4,260,1654,4,27-07-07 0:00,05-08-07 0:00,20397.3,1631.784,509.9325,22539.0165,05-08-07 0:00
401,1,4,258,1664,3,27-07-07 0:00,05-08-07 0:00,14628.075,1170.246,365.7019,16164.0229,05-08-07 0:00
402,3,4,254,1678,3,27-07-07 0:00,05-08-07 0:00,33350.625,2668.05,833.7656,36852.4406,05-08-07 0:00
403,1,4,257,1616,5,27-07-07 0:00,05-08-07 0:00,414.855,33.1884,10.3714,458.4148,05-08-07 0:00
404,1,3,261,1492,5,27-07-07 0:00,05-08-07 0:00,278.838,22.307,6.971,308.116,05-08-07 0:00
405,1,4,251,1602,5,13-08-07 0:00,22-08-07 0:00,1796.0355,143.6828,44.9009,1984.6192,22-08-07 0:00
406,1,4,253,1540,4,13-08-07 0:00,22-08-07 0:00,124.362,9.949,3.1091,137.4201,22-08-07 0:00
407,1,4,255,1628,5,13-08-07 0:00,22-08-07 0:00,34644.225,2771.538,866.1056,38281.8686,22-08-07 0:00
408,1,4,256,1604,4,13-08-07 0:00,22-08-07 0:00,1839.5055,147.1604,45.9876,2032.6535,22-08-07 0:00
409,1,4,259,1690,5,23-08-07 0:00,01-09-07 0:00,146.286,11.7029,3.6572,161.6461,01-09-07 0:00
410,1,4,250,1566,5,23-08-07 0:00,01-09-07 0:00,102.564,8.2051,2.5641,113.3332,01-09-07 0:00
411,1,4,258,1698,5,23-08-07 0:00,01-09-07 0:00,150.7905,12.0632,3.7698,166.6235,01-09-07 0:00
412,1,4,254,1560,5,23-08-07 0:00,01-09-07 0:00,13669.425,1093.554,341.7356,15104.7146,01-09-07 0:00
413,1,4,257,1692,5,31-08-07 0:00,09-09-07 0:00,9948.33,795.8664,248.7083,10992.9047,09-09-07 0:00
414,3,3,261,1696,2,31-08-07 0:00,09-09-07 0:00,28343.7,2267.496,708.5925,31319.7885,09-09-07 0:00
415,1,4,251,1504,1,31-08-07 0:00,09-09-07 0:00,551.88,44.1504,13.797,609.8274,09-09-07 0:00
416,1,4,253,1544,1,31-08-07 0:00,09-09-07 0:00,6987.75,559.02,174.6938,7721.4638,09-09-07 0:00
417,1,4,259,1514,5,05-09-07 0:00,14-09-07 0:00,2003.6835,160.2947,50.0921,2214.0703,14-09-07 0:00
418,1,4,260,1498,4,05-09-07 0:00,14-09-07 0:00,26455.275,2116.422,661.3819,29233.0789,14-09-07 0:00
419,1,4,258,1674,2,05-09-07 0:00,14-09-07 0:00,944.37,75.5496,23.6093,1043.5289,14-09-07 0:00
420,1,4,250,1652,1,05-09-07 0:00,14-09-07 0:00,3401.475,272.118,85.0369,3758.6299,14-09-07 0:00
421,1,4,257,1578,3,05-09-07 0:00,14-09-07 0:00,62843.55,5027.484,1571.0888,69442.1228,14-09-07 0:00
422,1,4,261,1538,5,05-09-07 0:00,14-09-07 0:00,37843.575,3027.486,946.0894,41817.1504,14-09-07 0:00
423,1,4,251,1556,4,05-09-07 0:00,14-09-07 0:00,25531.275,2042.502,638.2819,28212.0589,14-09-07 0:00
424,1,4,253,1554,5,05-09-07 0:00,14-09-07 0:00,285.3585,22.8287,7.134,315.3212,14-09-07 0:00
425,1,4,255,1688,4,05-09-07 0:00,14-09-07 0:00,125.748,10.0598,3.1437,138.9515,14-09-07 0:00
426,1,4,256,1580,5,05-09-07 0:00,14-09-07 0:00,150.7905,12.0632,3.7698,166.6235,14-09-07 0:00
427,1,4,259,1496,4,05-09-07 0:00,14-09-07 0:00,764.19,61.1352,19.1048,844.43,14-09-07 0:00
428,1,4,260,1494,2,05-09-07 0:00,14-09-07 0:00,8847.3,707.784,221.1825,9776.2665,14-09-07 0:00
429,1,4,258,1650,5,05-09-07 0:00,14-09-07 0:00,171.0765,13.6861,4.2769,189.0395,14-09-07 0:00
430,1,4,254,1654,4,05-09-07 0:00,14-09-07 0:00,20397.3,1631.784,509.9325,22539.0165,14-09-07 0:00
431,1,4,257,1664,3,05-09-07 0:00,14-09-07 0:00,14628.075,1170.246,365.7019,16164.0229,14-09-07 0:00
432,1,4,261,1678,4,05-09-07 0:00,14-09-07 0:00,25334.925,2026.794,633.3731,27995.0921,14-09-07 0:00
433,2,4,251,1616,5,06-09-07 0:00,15-09-07 0:00,395.955,31.6764,9.8989,437.5303,15-09-07 0:00
434,1,4,253,1492,5,06-09-07 0:00,15-09-07 0:00,285.3585,22.8287,7.134,315.3212,15-09-07 0:00
435,1,4,255,1602,5,06-09-07 0:00,15-09-07 0:00,1796.0355,143.6828,44.9009,1984.6192,15-09-07 0:00
436,1,4,256,1540,4,06-09-07 0:00,15-09-07 0:00,501.1965,40.0957,12.5299,553.8221,15-09-07 0:00
437,1,4,259,1628,5,06-09-07 0:00,15-09-07 0:00,34644.225,2771.538,866.1056,38281.8686,15-09-07 0:00
438,1,4,250,1604,4,06-09-07 0:00,15-09-07 0:00,1839.5055,147.1604,45.9876,2032.6535,15-09-07 0:00
439,1,4,258,1690,5,06-09-07 0:00,15-09-07 0:00,146.286,11.7029,3.6572,161.6461,15-09-07 0:00
